"LATITUDE";"LONGITUDE";"populacao_total_media";"total_de_domicilios_media";"total_trabalhadores_media";"renda_per_capita_media";"gastos_habitacao_dom_media";"gastos_transporte_dom_media";"gastos_saude_dom_media";"gastos_educacao_dom_media";"gastos_higiene_e_cuidados_pessoais_dom_media";"gastos_alimentacao_dom_media";"gastos_telefone_fixo_dom_media";"gastos_telefone_celular_dom_media";"gastos_pacote_3play_dom_media";"gastos_comunicacao_dom_media";"gastos_recreacao_e_cultura_dom_media";"gastos_viagens_dom_media";"propensao_seguro_saude_media";"propensao_seguro_vida_media";"propensao_seguro_residencial_media"
-16.7095184326172;-49.2208099365234;795.243962450431;265.178374814242;456.816744586151;25591.1307245;9042.19238065321;10219.5177125465;2210.17511191816;2551.3289758161;1060.50448950451;4501.64066337773;13.9369897440361;352.867852826648;366.572508059612;22.0864805359591;1436.81073488741;885.476172199707;81.1291274699422;33.0781516340649;29.2824842353009
-16.7012786865234;-49.2221832275391;408.71250548292;136.002292625778;359.49425273997;13308.2997890501;6101.10848839401;6520.6717546873;1494.82094594439;1500.26793617865;787.445955308745;3235.13236422103;10.9303891381094;240.75110570414;246.689685754643;14.8069584003162;927.872269775566;551.223663565143;79.4244497602021;32.3457055104119;29.455446848132
-16.7067718505859;-49.2221832275391;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.96217587850691;190.123086375068;103.285772838784;52.7999992370606;21.1000003814697;13.5000009536743
-16.7122650146484;-49.2221832275391;622.140990366156;230.320273363047;4327.91612393831;6784.56837176388;3403.37933197138;2991.01007377108;859.807975127536;664.768024859246;447.767005308725;1889.61859153227;9.31369695967625;136.995941457791;124.383949233391;8.70103454058927;429.019752503928;246.68510882823;65.6140477914776;26.5472688068261;21.4893258335954
-16.7012786865234;-49.2235565185547;407.895534133398;138.500344294183;3598.20630196127;9209.00319040062;4568.64632632347;4549.59676213997;1121.9314255418;1042.04056548221;588.607792981526;2450.52906961974;9.65538965072518;180.961880745692;176.472237763219;11.1122839637574;651.000430050962;383.115869374012;69.4324893977097;28.1252751282337;23.4674854137827
-16.7081451416016;-49.2235565185547;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375067;103.285772838784;52.7999992370605;21.1000003814697;13.5000009536743
-16.7095184326172;-49.2235565185547;407.146240267223;142.886037065437;8976.04808702312;2406.77061314026;2024.30440276358;1276.87195367798;502.862046721412;281.296440897444;258.432263090837;1147.77804753306;7.53995509249763;81.6951449314493;59.8840421703658;4.97884582547118;191.277542701733;103.998571079609;52.8393516348308;21.1166913060288;13.5234353497907
-16.7150115966797;-49.2235565185547;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375068;103.285772838784;52.7999992370606;21.1000003814697;13.5000009536743
-16.7163848876953;-49.2235565185547;590.697614975078;214.872405050359;6999.45481194403;2780.65262193831;2138.64427118662;1427.60535412993;526.40357320964;310.082075912119;274.545347021556;1204.33356491708;7.82260443996568;85.6297643793244;65.0144572345848;5.33069650146511;209.773460551418;114.2292377337;56.7048516298173;22.7861865073311;16.0292797192895
-16.7177581787109;-49.2235565185547;1212.983576745;458.883959964238;275.655120109449;4116.33093978432;2547.21764579177;1964.98669580915;611.484783501215;414.158964306855;331.721744696964;1406.55120072394;8.80104090668948;99.7954935824075;83.3465892852189;6.57593281021729;276.172348104948;151.20735776757;69.8994021565867;28.4838328707341;24.5757478344732
-16.7095184326172;-49.2249298095703;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375068;103.285772838784;52.7999992370606;21.1000003814697;13.5000009536743
-16.7122650146484;-49.2249298095703;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.96217587850691;190.123086375068;103.285772838784;52.7999992370606;21.1000003814697;13.5000009536743
-16.6999053955078;-49.2263031005859;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375068;103.285772838784;52.7999992370605;21.1000003814697;13.5000009536743
-16.7095184326172;-49.2263031005859;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375068;103.285772838784;52.7999992370606;21.1000003814697;13.5000009536743
-16.7053985595703;-49.2276763916016;406.535614013672;142.658569335938;8989.3251953125;2385.36619934948;2017.72929828119;1268.57039393014;501.224271579648;279.281111085441;257.624316417364;1144.48840251947;7.53304171704492;81.4374971655547;59.5891667287036;4.9621758785069;190.123086375068;103.285772838784;52.7999992370605;21.1000003814697;13.5000009536743
-16.7177581787109;-49.2276763916016;858.477794900503;319.874706392454;4106.09002167792;3355.41760499851;2314.46030832383;1658.84963923985;563.015457776906;354.868122219757;299.149318503511;1291.35123561375;8.24364220909628;91.725517373635;72.9030838797579;5.86654275751582;238.346025494649;130.141548543043;62.38269000503;25.2379801553896;19.7069695760582
-16.7191314697266;-49.2276763916016;1197.38491381666;452.833409011822;451.44661762448;4067.70299850981;2530.80715019093;1943.54858808218;607.763740150628;409.887266259324;329.38605315147;1398.07548461127;8.76788406020799;99.1941531141464;82.5860026829936;6.52730781093161;273.423563294891;149.642330388062;69.5291474931025;28.3247309728794;24.337733286254
